"Station","Polluant","Typologie","Commune","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max_80","Pred_Max_95","Statut"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,11,2026-01-06 23:00:00,24.19,34.63,40.16,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,12,2026-01-07,19.78,30.59,36.32,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,13,2026-01-07 01:00:00,18.3,29.48,35.39,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,14,2026-01-07 02:00:00,17.37,28.89,34.99,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,15,2026-01-07 03:00:00,16.62,28.49,34.76,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,16,2026-01-07 04:00:00,15.73,27.92,34.38,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,17,2026-01-07 05:00:00,16.7,29.21,35.83,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,18,2026-01-07 06:00:00,18.77,31.59,38.38,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,19,2026-01-07 07:00:00,22.37,35.5,42.44,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,20,2026-01-07 08:00:00,25.26,38.68,45.79,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,21,2026-01-07 09:00:00,25.02,38.74,46,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,22,2026-01-07 10:00:00,21.7,35.7,43.11,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,23,2026-01-07 11:00:00,16.49,30.77,38.32,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,24,2026-01-07 12:00:00,14.51,29.06,36.76,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,25,2026-01-07 13:00:00,11.82,26.64,34.48,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,26,2026-01-07 14:00:00,11.11,26.19,34.17,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,27,2026-01-07 15:00:00,12.18,27.52,35.63,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,28,2026-01-07 16:00:00,15.95,31.53,39.78,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,29,2026-01-07 17:00:00,21.77,37.6,45.98,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,30,2026-01-07 18:00:00,27.22,43.3,51.81,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,31,2026-01-07 19:00:00,28.77,45.09,53.73,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,32,2026-01-07 20:00:00,27.82,44.38,53.14,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,33,2026-01-07 21:00:00,25.51,42.3,51.19,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,34,2026-01-07 22:00:00,24.51,41.53,50.54,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,35,2026-01-07 23:00:00,24.46,41.71,50.84,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,36,2026-01-08,20.02,37.49,46.74,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,37,2026-01-08 01:00:00,18.52,36.21,45.57,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,38,2026-01-08 02:00:00,17.57,35.48,44.96,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,39,2026-01-08 03:00:00,16.82,34.94,44.53,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,40,2026-01-08 04:00:00,15.92,34.26,43.96,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,41,2026-01-08 05:00:00,16.88,35.43,45.24,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,42,2026-01-08 06:00:00,18.95,37.7,47.62,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,43,2026-01-08 07:00:00,22.55,41.5,51.53,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,44,2026-01-08 08:00:00,25.43,44.59,54.73,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,45,2026-01-08 09:00:00,25.2,44.55,54.8,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,46,2026-01-08 10:00:00,21.88,41.43,51.78,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,47,2026-01-08 11:00:00,16.67,36.41,46.87,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,48,2026-01-08 12:00:00,14.69,34.63,45.18,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,1,2026-01-06 12:00:00,25.48,38.56,45.49,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,2,2026-01-06 13:00:00,21.69,34.77,41.69,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,3,2026-01-06 14:00:00,23.78,36.85,43.77,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,4,2026-01-06 15:00:00,23.41,36.48,43.4,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,5,2026-01-06 16:00:00,28.61,41.68,48.59,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,6,2026-01-06 17:00:00,33.89,46.94,53.85,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,7,2026-01-06 18:00:00,34.03,47.08,53.99,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,8,2026-01-06 19:00:00,29.6,42.65,49.55,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,9,2026-01-06 20:00:00,25.52,38.56,45.46,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,10,2026-01-06 21:00:00,18.63,31.66,38.56,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,11,2026-01-06 22:00:00,14.35,27.37,34.27,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,12,2026-01-06 23:00:00,11.75,24.77,31.66,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,13,2026-01-07,10.03,23.04,29.93,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,14,2026-01-07 01:00:00,8.63,21.64,28.52,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,15,2026-01-07 02:00:00,6.29,19.3,26.18,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,16,2026-01-07 03:00:00,6.2,19.2,26.08,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,17,2026-01-07 04:00:00,5.73,18.72,25.6,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,18,2026-01-07 05:00:00,9.01,21.99,28.87,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,19,2026-01-07 06:00:00,14.87,27.85,34.72,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,20,2026-01-07 07:00:00,21.05,34.03,40.9,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,21,2026-01-07 08:00:00,23.87,36.84,43.71,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,22,2026-01-07 09:00:00,22.66,35.63,42.49,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,23,2026-01-07 10:00:00,19.66,32.62,39.48,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,24,2026-01-07 11:00:00,21.71,34.67,41.52,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,25,2026-01-07 12:00:00,21.86,34.81,41.66,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,26,2026-01-07 13:00:00,18.96,31.91,38.76,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,27,2026-01-07 14:00:00,21.69,34.62,41.47,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,28,2026-01-07 15:00:00,21.79,34.72,41.57,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,29,2026-01-07 16:00:00,27.34,40.26,47.1,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,30,2026-01-07 17:00:00,32.86,45.78,52.62,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,31,2026-01-07 18:00:00,33.2,46.11,52.95,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,32,2026-01-07 19:00:00,28.91,41.81,48.65,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,33,2026-01-07 20:00:00,24.92,37.82,44.65,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,34,2026-01-07 21:00:00,18.1,31,37.83,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,35,2026-01-07 22:00:00,13.88,26.77,33.59,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,36,2026-01-07 23:00:00,11.32,24.2,31.02,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,37,2026-01-08,9.63,22.51,29.33,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,38,2026-01-08 01:00:00,8.25,21.13,27.94,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,39,2026-01-08 02:00:00,5.93,18.8,25.61,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,40,2026-01-08 03:00:00,5.85,18.71,25.52,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,41,2026-01-08 04:00:00,5.39,18.24,25.05,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,42,2026-01-08 05:00:00,8.67,21.52,28.33,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,43,2026-01-08 06:00:00,14.54,27.38,34.18,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,44,2026-01-08 07:00:00,20.73,33.57,40.37,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,45,2026-01-08 08:00:00,23.55,36.38,43.18,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,46,2026-01-08 09:00:00,22.34,35.17,41.96,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,47,2026-01-08 10:00:00,19.34,32.17,38.95,"Normal"
"Sete Verdun Trafic","NO2","Urbaine","SETE",43.4118,3.68986,2026-01-06 11:00:00,48,2026-01-08 11:00:00,21.39,34.21,41,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,1,2026-01-06 13:00:00,38.86,51.51,58.21,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,2,2026-01-06 14:00:00,38.37,51,57.69,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,3,2026-01-06 15:00:00,37.9,50.51,57.19,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,4,2026-01-06 16:00:00,43.93,56.52,63.18,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,5,2026-01-06 17:00:00,50.89,63.46,70.11,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,6,2026-01-06 18:00:00,49.02,61.57,68.21,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,7,2026-01-06 19:00:00,43.46,55.98,62.61,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,8,2026-01-06 20:00:00,38.32,50.82,57.44,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,9,2026-01-06 21:00:00,33.07,45.55,52.16,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,10,2026-01-06 22:00:00,30.15,42.6,49.2,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,11,2026-01-06 23:00:00,26.99,39.42,46.01,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,12,2026-01-07,25.14,37.56,44.13,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,13,2026-01-07 01:00:00,23.17,35.56,42.12,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,14,2026-01-07 02:00:00,21.88,34.25,40.8,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,15,2026-01-07 03:00:00,21.47,33.83,40.36,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,16,2026-01-07 04:00:00,21.45,33.78,40.31,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,17,2026-01-07 05:00:00,23.4,35.71,42.23,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,18,2026-01-07 06:00:00,27.77,40.06,46.57,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,19,2026-01-07 07:00:00,32.88,45.15,51.64,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,20,2026-01-07 08:00:00,36.46,48.71,55.2,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,21,2026-01-07 09:00:00,37.71,49.94,56.41,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,22,2026-01-07 10:00:00,36.69,48.9,55.36,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,23,2026-01-07 11:00:00,36.06,48.24,54.7,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,24,2026-01-07 12:00:00,35.68,47.84,54.28,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,25,2026-01-07 13:00:00,34.95,47.1,53.53,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,26,2026-01-07 14:00:00,35.76,47.88,54.3,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,27,2026-01-07 15:00:00,36.25,48.36,54.77,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,28,2026-01-07 16:00:00,42.91,55,61.4,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,29,2026-01-07 17:00:00,50.33,62.39,68.78,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,30,2026-01-07 18:00:00,48.75,60.8,67.18,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,31,2026-01-07 19:00:00,43.4,55.43,61.8,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,32,2026-01-07 20:00:00,38.4,50.41,56.77,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,33,2026-01-07 21:00:00,33.26,45.25,51.6,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,34,2026-01-07 22:00:00,30.4,42.37,48.71,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,35,2026-01-07 23:00:00,27.29,39.24,45.57,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,36,2026-01-08,25.48,37.41,43.73,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,37,2026-01-08 01:00:00,23.52,35.44,41.75,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,38,2026-01-08 02:00:00,22.25,34.15,40.45,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,39,2026-01-08 03:00:00,21.86,33.73,40.02,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,40,2026-01-08 04:00:00,21.84,33.7,39.98,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,41,2026-01-08 05:00:00,23.79,35.64,41.9,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,42,2026-01-08 06:00:00,28.17,40,46.26,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,43,2026-01-08 07:00:00,33.28,45.09,51.34,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,44,2026-01-08 08:00:00,36.87,48.65,54.89,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,45,2026-01-08 09:00:00,38.11,49.88,56.12,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,46,2026-01-08 10:00:00,37.1,48.85,55.07,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,47,2026-01-08 11:00:00,36.46,48.2,54.41,"Normal"
"Tarbes trafic","NO2","Urbaine","TARBES",43.2207,0.0623017,2026-01-06 12:00:00,48,2026-01-08 12:00:00,36.08,47.8,54,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,1,2026-01-06 13:00:00,21.41,33.35,39.66,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,2,2026-01-06 14:00:00,19.02,30.95,37.27,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,3,2026-01-06 15:00:00,17.79,29.72,36.03,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,4,2026-01-06 16:00:00,21,32.92,39.24,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,5,2026-01-06 17:00:00,33.07,44.99,51.3,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,6,2026-01-06 18:00:00,41.87,53.79,60.1,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,7,2026-01-06 19:00:00,40.79,52.71,59.02,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,8,2026-01-06 20:00:00,36.21,48.12,54.43,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,9,2026-01-06 21:00:00,30.46,42.38,48.68,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,10,2026-01-06 22:00:00,28.14,40.05,46.36,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,11,2026-01-06 23:00:00,25.93,37.84,44.14,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,12,2026-01-07,22.7,34.6,40.91,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,13,2026-01-07 01:00:00,22.24,34.14,40.44,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,14,2026-01-07 02:00:00,20.22,32.12,38.42,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,15,2026-01-07 03:00:00,19.8,31.7,38,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,16,2026-01-07 04:00:00,20.16,32.05,38.35,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,17,2026-01-07 05:00:00,21.66,33.56,39.85,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,18,2026-01-07 06:00:00,24.08,35.97,42.27,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,19,2026-01-07 07:00:00,28.8,40.69,46.99,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,20,2026-01-07 08:00:00,34.38,46.27,52.56,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,21,2026-01-07 09:00:00,35.31,47.19,53.48,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,22,2026-01-07 10:00:00,31.65,43.54,49.82,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,23,2026-01-07 11:00:00,27.16,39.04,45.32,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,24,2026-01-07 12:00:00,25.12,37,43.28,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,25,2026-01-07 13:00:00,22.6,34.48,40.76,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,26,2026-01-07 14:00:00,19.95,31.83,38.11,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,27,2026-01-07 15:00:00,18.61,30.48,36.77,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,28,2026-01-07 16:00:00,21.76,33.62,39.9,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,29,2026-01-07 17:00:00,33.79,45.65,51.93,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,30,2026-01-07 18:00:00,42.56,54.42,60.7,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,31,2026-01-07 19:00:00,41.47,53.33,59.6,"Normal"
