"Station","Polluant","Typologie","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max","Statut"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,22,2026-01-07 09:00:00,14.69,24.1,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,23,2026-01-07 10:00:00,14.15,23.73,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,24,2026-01-07 11:00:00,14.34,24.09,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,25,2026-01-07 12:00:00,14.17,24.08,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,26,2026-01-07 13:00:00,13.42,23.5,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,27,2026-01-07 14:00:00,12.98,23.21,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,28,2026-01-07 15:00:00,13.48,23.87,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,29,2026-01-07 16:00:00,15.35,25.89,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,30,2026-01-07 17:00:00,19.48,30.18,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,31,2026-01-07 18:00:00,20.51,31.35,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,32,2026-01-07 19:00:00,20.4,31.39,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,33,2026-01-07 20:00:00,19.02,30.16,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,34,2026-01-07 21:00:00,17.73,29.01,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,35,2026-01-07 22:00:00,15.97,27.39,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,36,2026-01-07 23:00:00,14.29,25.85,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,37,2026-01-08,13.51,25.2,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,38,2026-01-08 01:00:00,12.29,24.12,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,39,2026-01-08 02:00:00,11.94,23.91,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,40,2026-01-08 03:00:00,12.03,24.12,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,41,2026-01-08 04:00:00,11.32,23.54,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,42,2026-01-08 05:00:00,11.52,23.87,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,43,2026-01-08 06:00:00,11.87,24.35,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,44,2026-01-08 07:00:00,13.56,26.17,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,45,2026-01-08 08:00:00,15.31,28.05,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,46,2026-01-08 09:00:00,14.92,27.78,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,47,2026-01-08 10:00:00,14.39,27.37,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,48,2026-01-08 11:00:00,14.58,27.68,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,1,2026-01-06 12:00:00,58.86,78.99,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,2,2026-01-06 13:00:00,55.45,75.52,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,3,2026-01-06 14:00:00,54.75,74.76,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,4,2026-01-06 15:00:00,54.74,74.72,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,5,2026-01-06 16:00:00,59.48,79.42,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,6,2026-01-06 17:00:00,66.65,86.57,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,7,2026-01-06 18:00:00,64.95,84.86,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,8,2026-01-06 19:00:00,58.08,77.96,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,9,2026-01-06 20:00:00,49.23,69.11,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,10,2026-01-06 21:00:00,43.46,63.33,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,11,2026-01-06 22:00:00,41.33,61.19,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,12,2026-01-06 23:00:00,40.25,60.11,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,13,2026-01-07,36.31,56.16,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,14,2026-01-07 01:00:00,33.79,53.64,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,15,2026-01-07 02:00:00,32.45,52.3,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,16,2026-01-07 03:00:00,32.03,51.87,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,17,2026-01-07 04:00:00,31.34,51.18,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,18,2026-01-07 05:00:00,32.2,52.04,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,19,2026-01-07 06:00:00,35.11,54.95,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,20,2026-01-07 07:00:00,41.02,60.86,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,21,2026-01-07 08:00:00,45.15,64.99,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,22,2026-01-07 09:00:00,43.81,63.65,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,23,2026-01-07 10:00:00,39.16,59,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,24,2026-01-07 11:00:00,35.13,54.97,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,25,2026-01-07 12:00:00,35.97,55.81,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,26,2026-01-07 13:00:00,37.35,57.18,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,27,2026-01-07 14:00:00,40.34,60.18,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,28,2026-01-07 15:00:00,43.26,63.09,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,29,2026-01-07 16:00:00,50.32,70.16,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,30,2026-01-07 17:00:00,59.35,79.18,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,31,2026-01-07 18:00:00,59.14,78.98,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,32,2026-01-07 19:00:00,53.46,73.29,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,33,2026-01-07 20:00:00,45.57,65.4,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,34,2026-01-07 21:00:00,40.56,60.39,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,35,2026-01-07 22:00:00,39.04,58.88,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,36,2026-01-07 23:00:00,38.46,58.29,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,37,2026-01-08,34.91,54.74,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,38,2026-01-08 01:00:00,32.7,52.54,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,39,2026-01-08 02:00:00,31.62,51.45,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,40,2026-01-08 03:00:00,31.4,51.23,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,41,2026-01-08 04:00:00,30.87,50.7,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,42,2026-01-08 05:00:00,31.86,51.7,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,43,2026-01-08 06:00:00,34.87,54.71,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,44,2026-01-08 07:00:00,40.86,60.7,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,45,2026-01-08 08:00:00,45.06,64.9,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,46,2026-01-08 09:00:00,43.78,63.61,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,47,2026-01-08 10:00:00,39.17,59,"Normal"
"Montpelier Antigone Trafic","NO2","Urbaine",43.6088,3.89574,2026-01-06 11:00:00,48,2026-01-08 11:00:00,35.18,55.01,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,1,2026-01-06 13:00:00,19.77,36.39,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,2,2026-01-06 14:00:00,19.85,36.48,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,3,2026-01-06 15:00:00,21.3,37.92,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,4,2026-01-06 16:00:00,25.89,42.5,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,5,2026-01-06 17:00:00,35.41,52.02,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,6,2026-01-06 18:00:00,37.08,53.69,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,7,2026-01-06 19:00:00,34.97,51.56,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,8,2026-01-06 20:00:00,33.23,49.82,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,9,2026-01-06 21:00:00,29.4,45.98,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,10,2026-01-06 22:00:00,25.38,41.96,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,11,2026-01-06 23:00:00,24.51,41.09,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,12,2026-01-07,23.77,40.34,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,13,2026-01-07 01:00:00,21.6,38.16,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,14,2026-01-07 02:00:00,19.6,36.16,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,15,2026-01-07 03:00:00,18.96,35.51,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,16,2026-01-07 04:00:00,19.4,35.95,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,17,2026-01-07 05:00:00,22.29,38.83,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,18,2026-01-07 06:00:00,23.04,39.58,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,19,2026-01-07 07:00:00,27.47,44,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,20,2026-01-07 08:00:00,31.15,47.68,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,21,2026-01-07 09:00:00,29.98,46.51,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,22,2026-01-07 10:00:00,27.12,43.64,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,23,2026-01-07 11:00:00,21.58,38.1,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,24,2026-01-07 12:00:00,19.01,35.52,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,25,2026-01-07 13:00:00,17.78,34.28,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,26,2026-01-07 14:00:00,18.43,34.93,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,27,2026-01-07 15:00:00,20.32,36.81,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,28,2026-01-07 16:00:00,25.24,41.73,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,29,2026-01-07 17:00:00,35.03,51.51,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,30,2026-01-07 18:00:00,36.9,53.38,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,31,2026-01-07 19:00:00,34.94,51.42,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,32,2026-01-07 20:00:00,33.33,49.79,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,33,2026-01-07 21:00:00,29.59,46.05,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,34,2026-01-07 22:00:00,25.65,42.1,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,35,2026-01-07 23:00:00,24.84,41.29,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,36,2026-01-08,24.14,40.58,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,37,2026-01-08 01:00:00,22,38.44,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,38,2026-01-08 02:00:00,20.03,36.46,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,39,2026-01-08 03:00:00,19.41,35.84,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,40,2026-01-08 04:00:00,19.86,36.29,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,41,2026-01-08 05:00:00,22.76,39.18,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,42,2026-01-08 06:00:00,23.53,39.95,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,43,2026-01-08 07:00:00,27.96,44.38,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,44,2026-01-08 08:00:00,31.65,48.06,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,45,2026-01-08 09:00:00,30.48,46.89,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,46,2026-01-08 10:00:00,27.63,44.03,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,47,2026-01-08 11:00:00,22.09,38.49,"Normal"
"Montpellier - Chaptal Urbain","NO2","Urbaine",43.6117,3.86472,2026-01-06 12:00:00,48,2026-01-08 12:00:00,19.53,35.91,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,1,2026-01-06 13:00:00,16.02,29.43,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,2,2026-01-06 14:00:00,16.93,30.91,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,3,2026-01-06 15:00:00,20.46,34.95,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,4,2026-01-06 16:00:00,25.43,40.39,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,5,2026-01-06 17:00:00,34.25,49.65,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,6,2026-01-06 18:00:00,37.75,53.56,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,7,2026-01-06 19:00:00,35.42,51.6,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,8,2026-01-06 20:00:00,32.87,49.39,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,9,2026-01-06 21:00:00,30.2,47.04,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,10,2026-01-06 22:00:00,27.06,44.21,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,11,2026-01-06 23:00:00,26.48,43.91,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,12,2026-01-07,24.65,42.35,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,13,2026-01-07 01:00:00,22.89,40.83,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,14,2026-01-07 02:00:00,22.11,40.28,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,15,2026-01-07 03:00:00,21.58,39.96,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,16,2026-01-07 04:00:00,22.67,41.26,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,17,2026-01-07 05:00:00,24.01,42.79,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,18,2026-01-07 06:00:00,26.14,45.1,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,19,2026-01-07 07:00:00,28.66,47.79,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,20,2026-01-07 08:00:00,31.24,50.53,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,21,2026-01-07 09:00:00,29.39,48.83,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,22,2026-01-07 10:00:00,24.34,43.93,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,23,2026-01-07 11:00:00,21.01,40.73,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,24,2026-01-07 12:00:00,19.73,39.57,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,25,2026-01-07 13:00:00,18.86,38.82,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,26,2026-01-07 14:00:00,19.39,39.47,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,27,2026-01-07 15:00:00,22.41,42.59,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,28,2026-01-07 16:00:00,26.97,47.26,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,29,2026-01-07 17:00:00,35.5,55.88,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,30,2026-01-07 18:00:00,38.79,59.26,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,31,2026-01-07 19:00:00,36.3,56.85,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,32,2026-01-07 20:00:00,33.64,54.27,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,33,2026-01-07 21:00:00,30.88,51.59,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,34,2026-01-07 22:00:00,27.69,48.47,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,35,2026-01-07 23:00:00,27.07,47.92,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,36,2026-01-08,25.21,46.12,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,37,2026-01-08 01:00:00,23.42,44.4,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,38,2026-01-08 02:00:00,22.62,43.66,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,39,2026-01-08 03:00:00,22.08,43.17,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,40,2026-01-08 04:00:00,23.16,44.31,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,41,2026-01-08 05:00:00,24.5,45.69,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,42,2026-01-08 06:00:00,26.63,47.87,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,43,2026-01-08 07:00:00,29.14,50.43,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,44,2026-01-08 08:00:00,31.72,53.05,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,45,2026-01-08 09:00:00,29.86,51.23,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,46,2026-01-08 10:00:00,24.82,46.23,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,47,2026-01-08 11:00:00,21.48,42.92,"Normal"
"Montpellier - Prés d Arènes Urbain","NO2","Urbaine",43.5915,3.88689,2026-01-06 12:00:00,48,2026-01-08 12:00:00,20.2,41.68,"Normal"
"Montpellier Liberte Trafic","NO2","Urbaine",43.6116,3.82806,2026-01-06 12:00:00,1,2026-01-06 13:00:00,68.54,101.02,"Normal"
"Montpellier Liberte Trafic","NO2","Urbaine",43.6116,3.82806,2026-01-06 12:00:00,2,2026-01-06 14:00:00,72.86,105.23,"Normal"
"Montpellier Liberte Trafic","NO2","Urbaine",43.6116,3.82806,2026-01-06 12:00:00,3,2026-01-06 15:00:00,75.53,107.79,"Normal"
"Montpellier Liberte Trafic","NO2","Urbaine",43.6116,3.82806,2026-01-06 12:00:00,4,2026-01-06 16:00:00,85.2,117.36,"Normal"
"Montpellier Liberte Trafic","NO2","Urbaine",43.6116,3.82806,2026-01-06 12:00:00,5,2026-01-06 17:00:00,97.76,129.8,"Normal"
"Montpellier Liberte Trafic","NO2","Urbaine",43.6116,3.82806,2026-01-06 12:00:00,6,2026-01-06 18:00:00,96.46,128.4,"Normal"
